task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
remove-index-k with k=2,"(var0, (car, (var0, (cdr, (cdr, (cons, None))))))",0.7054684899485437,0.21412851590503124,36849,1.0018096797749327,2.8996941032369594e-06
remove gt 3,"(4, (gt?, (var0, (filter, None))))",0.04637401207583025,0.004415117975440808,901,0.3029710642841478,2.9424446581601917e-05
caesar-cipher-k-modulo-n with k=5 and n=3,,28.906001719238702,7.159202579987323,1000000,1.6826951939446941,1.2822370379623317e-08
keep-mod-k with k=3,"(3, (is-mod, (var0, (filter, None))))",0.042329328953201184,0.004300483997212723,930,0.3046864022865702,3.427629631337725e-05
slice-k-n with k=4 and n=1,"(3, (index, (var0, (empty, (cdr, (cons, (map, None)))))))",0.06602412807114888,0.011372515931725502,2193,0.3563953758033481,1.31209473850287e-05
append-index-k with k=2,"(var0, (cdr, (car, (var0, (empty, (cons, (car, (append, None))))))))",0.11234226299347938,0.023832516999391373,4600,0.5921315477726222,1.0337001395950846e-05
take-k with k=2,"(car, (var0, (cdr, (var0, (empty, (append, (append, (map, None))))))))",0.0621879589270975,0.007374072105449159,1512,0.3194852604420689,2.0473586306458226e-05
caesar-cipher-k-modulo-n with k=1 and n=3,,29.207195945247804,7.1769274447906355,1000000,1.6826951930157552,1.2822364621931178e-08
replace-all-with-index-k with k=5,"(empty, (empty?, (4, (var0, (index, (if, (var0, (map, None))))))))",4.404142966588552,1.108811966929352,172602,1.1694377443156398,2.499647596729955e-07
sort-and-deduplicate,,27.851578082772903,6.901496477472392,1000000,1.682695108836001,1.2822356475741387e-08
pow-k with k=5,"(empty, None)",0.0005731860001105815,3.4859986044466496e-06,1,0.027112240158233384,0.027112240158233384
sort,,28.770416842056875,7.086790652745549,1000000,1.6826951305328481,1.2822362754704753e-08
remove-mod-k with k=4,,28.73720831292667,7.249351717466197,1000000,1.6826951384153113,1.2822365269264398e-08
take-k with k=1,"(car, (var0, (empty, (append, (map, None)))))",0.0067549749874160625,0.00046169900087988935,60,0.04877441293327285,0.00013159405142687842
append-k with k=2,"(2, (append, (var0, (empty, (cons, (map, (car, None)))))))",0.007244437001645565,0.0011732079983630683,224,0.1471058430339943,0.00012324887322318737
slice-k-n with k=4 and n=3,,28.95529069584154,7.102053034093842,1000000,1.682694317927878,1.2861333025254399e-08
mult-k with k=4,"(4, (*, (var0, (map, None))))",0.059898475075897295,0.006427517997508403,1300,0.31433054123388615,3.4142960726823684e-05
slice-k-n with k=5 and n=1,"(3, (index, (var0, (cdr, (empty, (cdr, (cons, (map, None))))))))",0.06906136602628976,0.011930896034755278,2205,0.35728819063978196,1.2425288907703566e-05
modulo-k with k=2,"(2, (mod, (var0, (map, None))))",0.06054319212125847,0.006506960911792703,1248,0.31302153489664925,2.171411938862971e-05
slice-k-n with k=3 and n=1,"(2, (index, (var0, (empty, (cdr, (cons, (map, None)))))))",0.07312991694925586,0.012579651905980427,2192,0.35638224919155237,1.2245765034257468e-05
append-k with k=0,"(0, (var0, (append, None)))",0.01373989000057918,0.0023177369621407706,468,0.24466263607189445,0.0004990531720961224
keep eq 3,"(3, (eq?, (var0, (filter, None))))",0.043933997039857786,0.0045123199452064,919,0.30384562150084576,2.9427793585759665e-05
remove-index-k with k=4,,28.543240052145848,7.170742505109956,1000000,1.6826951322502202,1.2822369903564299e-08
rotate-k with k=4,,28.823414323236648,7.068276064714155,1000000,1.6826941740449823,1.2652727976514606e-08
pow-k with k=4,"(is-square, (var0, (filter, None)))",0.0030486679970636033,0.0001610129875189159,43,0.04629966936539431,0.0005421442903744985
prepend-k with k=3,"(3, (var0, (cons, None)))",0.009466941977734677,0.0020084269999642856,421,0.23490523497775379,0.00038189735182634136
append-k with k=4,"(4, (var0, (append, None)))",0.013312763094290858,0.0021981839890941046,469,0.24522167490073615,0.0005590389366493228
caesar-cipher-k-modulo-n with k=1 and n=2,"(1, (-, (var0, (map, None))))",0.056717548017331865,0.006038441097189207,1293,0.31411870964303473,4.102116462971084e-05
pow-k with k=3,"(is-square, (var0, (filter, None)))",0.002882537002733443,0.00020367399338283576,43,0.04629967295759707,0.0005421446563147252
replace-all-with-index-k with k=1,"(empty, (empty?, (var0, (car, (if, (var0, (map, None)))))))",0.5056569899315946,0.09017041270635673,15744,0.6925805200144728,1.3530461859656594e-06
modulo-k with k=4,"(4, (mod, (var0, (map, None))))",0.059825945063494146,0.006325221955194138,1256,0.31320878826313947,3.094453355869738e-05
slice-k-n with k=3 and n=2,"(2, (index, (var0, (cdr, (var0, (empty, (cons, (append, (map, None)))))))))",0.5578439729979436,0.1041266151041782,18101,0.7034456973983259,1.2914360155677305e-06
repeat,,27.55937021277714,6.947972067519004,1000000,1.6826950877305822,1.2822351342419779e-08
slice-k-n with k=4 and n=4,,27.167603233552654,6.784201528054837,1000000,1.6826881088417178,1.282243224825259e-08
slice-k-n with k=1 and n=3,,27.43113620184522,6.826013768550183,1000000,1.6826950780957857,1.0295603510683983e-08
keep-mod-head,"(var0, (car, (is-mod, (var0, (cdr, (filter, None))))))",0.42047605988773284,0.0746775620864355,13881,0.684498944612727,4.439939873200769e-06
remove-mod-k with k=2,,27.370955464331928,6.7591964553103026,1000000,1.682695141135978,1.2822360431022168e-08
take-k with k=3,,27.31962380812911,6.822103907434212,1000000,1.6826951287827987,1.2822367640053613e-08
remove-index-k with k=1,"(length, (range, (var0, (cdr, (map, (map, None))))))",0.005788279013358988,0.0004956949996994808,100,0.0666381862895347,0.00038298485690787057
caesar-cipher-k-modulo-n with k=2 and n=3,,27.33066511985453,6.765849413564865,1000000,1.6826951846636047,1.2822365049917128e-08
slice-k-n with k=1 and n=1,"(car, (var0, (empty, (append, (map, None)))))",0.005385840991948498,0.00027924800087930635,60,0.04877439894419703,0.0001315940967262804
modulo-k with k=1,"(empty, (length, (*, (var0, (empty, (cons, (car, (map, None))))))))",0.05381357593432767,0.005435495968413306,1151,0.3108081255308473,1.0236491480694441e-05
remove-mod-k with k=3,,27.353182205599296,8.15944311972271,1000000,1.6826951627529079,1.2822360491560327e-08
slice-k-n with k=2 and n=3,,27.059723231181124,6.840503298226395,1000000,1.682694902537708,1.0295605329973846e-08
prepend-index-k with k=2,"(var0, (cdr, (car, (var0, (cons, None)))))",0.08657041093465523,0.021171844950004015,4060,0.5684332090941598,1.3409127649721536e-05
caesar-cipher-k-modulo-n with k=4 and n=3,,27.50789693679326,6.709449896632577,1000000,1.6826951930157552,1.2822364621931178e-08
repeat-many,,27.40652016130116,6.8165227448771475,1000000,1.682695171315201,1.2822357811624289e-08
slice-k-n with k=3 and n=3,,27.165453374494973,6.8195421497184725,1000000,1.682695013416563,1.282236198627551e-08
pop,,27.37813903557617,6.792098784713744,1000000,1.682695135506306,1.2822363329774765e-08
modulo-k with k=3,"(3, (mod, (var0, (map, None))))",0.05527143502695253,0.006035037888068473,1252,0.31312437239831625,2.650271230065128e-05
replace-all-with-index-k with k=3,"(empty, (empty?, (2, (var0, (index, (if, (var0, (map, None))))))))",4.2335352360059915,1.0626168009184767,172614,1.1694409069439846,3.2628324555817714e-07
keep eq 1,"(1, (eq?, (var0, (filter, None))))",0.042527623034402495,0.005241059985564789,920,0.30387646724098627,3.0867959641073855e-05
slice-k-n with k=2 and n=1,"(car, (cdr, (var0, (empty, (append, (map, (map, None)))))))",0.00513991401749081,0.00025721800193423405,54,0.047880963737254166,0.00011354408007632207
caesar-cipher-k-modulo-n with k=1 and n=5,,27.34831407090678,6.780047198102693,1000000,1.6826951517844353,1.2822367088065329e-08
keep gt 0,"(1, (le?, (var0, (filter, None))))",0.04127754201181233,0.004315754911658587,912,0.30322573892045124,3.581190560372877e-05
rotate-k with k=2,,27.02395506632456,6.730919684716355,1000000,1.6826950610596645,1.2822362142410793e-08
reverse,,27.12528730052145,6.713025447814289,1000000,1.682695126300914,1.2822368126449718e-08
remove eq 1,,27.0487872614176,7.253705755010742,1000000,1.6826951721322696,1.2822359786033253e-08
repeat-k with k=2,,27.1077038315525,6.760136644028535,1000000,1.6826951219198296,1.2822361800428672e-08
remove gt 1,"(2, (gt?, (var0, (filter, None))))",0.04503808002482401,0.00435411992657464,898,0.3028901885491557,2.3762178915149284e-05
mult-k with k=0,"(empty, (length, (*, (var0, (empty, (cons, (car, (map, None))))))))",0.05504781506533618,0.005602268935035681,1151,0.3108081362326741,1.0236488114629824e-05
slice-k-n with k=1 and n=5,,27.387088363921066,6.847231459811155,1000000,1.6826949935406368,1.2822359879778314e-08
keep eq 0,"(1, (gt?, (var0, (filter, None))))",0.04307786801291513,0.004357521014753729,894,0.30280497802739026,1.8142905408724838e-05
append-k with k=3,"(3, (append, (var0, (empty, (append, (map, (car, None)))))))",0.006786587000533473,0.0011829970171675086,227,0.1479405688981221,0.0001164653568321781
slice-k-n with k=2 and n=4,,29.40637454935859,7.459763754370215,1000000,1.6826940921969682,1.2652731086928685e-08
prepend-k with k=5,"(5, (var0, (cons, None)))",0.010294126008375315,0.002142227971489774,419,0.2341887250047103,0.00030412590331461954
caesar-cipher-k-modulo-n with k=2 and n=5,,33.85904549555926,8.604307123274339,1000000,1.6826951281251201,1.282236295623055e-08
prepend-index-k with k=1,"(var0, (car, (var0, (cons, None))))",0.1004567111376673,0.026766529997985344,4062,0.5684810112826075,2.505415462655693e-05
remove gt 2,"(3, (gt?, (var0, (filter, None))))",0.046187842006474966,0.004644742028176552,895,0.30282345316719284,1.848750903384109e-05
keep primes,"(is-prime, (var0, (filter, None)))",0.0031246589933289215,0.0001948409953911323,42,0.04575752374867851,0.0004914681472329074
append-k with k=1,"(1, (var0, (empty, (append, (car, (append, None))))))",0.01341778198184329,0.002428996995149646,459,0.24262007367127145,0.00020013358732731706
caesar-cipher-k-modulo-n with k=1 and n=4,,28.889982032214903,8.176824503327225,1000000,1.6826951483372898,1.2822359128917835e-08
slice-k-n with k=1 and n=2,"(car, (var0, (cdr, (var0, (empty, (append, (append, (map, None))))))))",0.06181941502291011,0.00729864496315713,1512,0.31948528985967367,2.047358687907717e-05
caesar-cipher-k-modulo-n with k=3 and n=2,"(1, (-, (var0, (map, None))))",0.05527239891671343,0.00597672097501345,1293,0.31411871545936143,4.1021162066357986e-05
keep eq 2,"(2, (eq?, (var0, (filter, None))))",0.04224989300928428,0.0052271810163802,914,0.30373258260225927,1.5386016617869876e-05
remove eq 3,,27.684041242300736,7.15975306625478,1000000,1.6826951707846958,1.2822357340800256e-08
keep-mod-k with k=5,"(5, (is-mod, (var0, (filter, None))))",0.04244065894454252,0.0043007849890273064,939,0.3049620502070952,4.546450824550823e-05
slice-k-n with k=5 and n=3,,27.295224501278426,6.8555662280195975,1000000,1.682693628005291,1.1881303010542051e-08
drop-k with k=1,"(length, (range, (var0, (cdr, (map, (map, None))))))",0.0056777550125843845,0.0005149099924892653,100,0.06663818945895655,0.00038298491227510675
append-index-k with k=1,"(var0, (car, (var0, (append, None))))",0.012520309970568633,0.002144716985640116,473,0.24680030013879264,0.00011881323516189831
remove-index-k with k=5,,27.463372239155433,6.849877830849437,1000000,1.6826951543335,1.2822361570117442e-08
keep squares,"(is-square, (var0, (filter, None)))",0.002927311015810119,0.0002080589983961545,43,0.046299668918624304,0.0005421440539033443
slice-k-n with k=1 and n=4,,27.440841896896018,6.7854735342552885,1000000,1.682694655789594,1.2822363725985223e-08
pow-k with k=2,"(3, (*, (var0, (map, None))))",0.05503440892425715,0.0070414338988484815,1298,0.31426423797253644,2.8288997208277634e-05
keep-mod-k with k=4,"(4, (is-mod, (var0, (filter, None))))",0.04114108393332572,0.0048064529546536505,935,0.3048334336741215,3.956009147504026e-05
modulo-k with k=5,"(5, (mod, (var0, (map, None))))",0.05498250107484637,0.006010772005538456,1251,0.3130978696860156,2.5869825735878554e-05
mult-k with k=3,"(3, (*, (var0, (map, None))))",0.05591736699716421,0.005804943026305409,1298,0.31426413964942357,2.8289064323586906e-05
replace-all-with-index-k with k=4,"(empty, (empty?, (3, (var0, (index, (if, (var0, (map, None))))))))",4.225566666573286,1.0597267970260873,172591,1.169435762802146,1.5484420022940177e-07
