task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
pow-k with k=5,(unfold (if (is-mod 5 0) 2 (* 1 0)) (if (le? 4 0) (le? 2) (eq? 2)) (if (eq? 1 5) (min 2 4)) (min (- 5 5))),4.1951001549023204e-05,3.501799983496312e-05,1,2.5021438109774592e-27,2.5021438109774592e-27
sort,,49.45752376908422,21.469400050682452,1000000,9.83373923944754e-10,2.3858047987607655e-25
remove-mod-k with k=4,,48.95840762173975,21.336082163554238,1000000,1.9003285844260984e-09,4.500419631845318e-27
take-k with k=1,(unfold (if (is-mod 3 4) (+ 1 5) (index 0 var0)) (if (is-mod 0 0) (eq? 4) (gt? 1)) (if (le? 3 2) (max 3 2)) (if (is-mod 3 5) (mod 4) (* 0))),1.2087423779976234,0.5315957919883658,25579,8.797057702213015e-14,6.078955044542398e-31
append-k with k=2,(if (if (is-square 0) (eq? 2) (gt? 2) (+ 4 1)) (unfold (min 4 1) (eq? 3) (+ 2) (- 3)) (if (index 4 empty) (cons 5 var0) (append 2 var0))),0.07700781999119499,0.03354252398457902,1632,4.8124873960107074e-15,2.338638156112294e-25
slice-k-n with k=4 and n=3,,50.05085299059465,21.53123907302688,1000000,1.1040003889295804e-07,6.835354152885741e-29
mult-k with k=4,(if (if (index 1 empty) (is-mod 1) (eq? 4) (max 3 1)) (unfold (index 1 empty) (eq? 1) (- 2) (min 0)) (map (* 4) var0)),6.120076437928219,2.675720374469165,126682,9.236865130476446e-10,4.25196610980126e-22
slice-k-n with k=5 and n=1,(unfold (mod (+ 3 5) (+ 2 4)) (if (is-square 2) (gt? 1) (gt? 3)) (if (gt? 1 0) (index 4 var0)) (mod (* 5 1))),3.411021230112965,1.501376093885483,68322,1.6259463140681228e-10,2.6168946769450987e-25
modulo-k with k=2,(if (if (le? 1 4) (eq? 1) (gt? 4) (max 1 3)) (unfold (min 2 0) (is-mod 1) (* 3) (* 0)) (map (mod 2) var0)),2.541440739785685,1.0979968439623917,48406,2.936652973328043e-13,1.2004140150294869e-23
slice-k-n with k=3 and n=1,(if (if (le? 5 2) (is-mod 2) (gt? 1) (min 3 1)) (unfold (+ 4 4) (gt? 3) (max 0) (max 1)) (append (index 2 var0) empty)),0.5921747149823204,0.25967937604036706,11409,2.9271411670069067e-12,1.9326813278075804e-24
append-k with k=0,(if (if (is-mod 3 0) (le? 0) (le? 1) (max 2 3)) (if (empty? empty) (append 0 var0) (append 3 empty)) (unfold (- 3 0) is-prime (+ 2) (- 1))),0.4811387838981318,0.20772634199238382,9443,1.7922426148662313e-15,1.2784391801773605e-25
keep eq 3,(if (if (empty? var0) (is-mod 3) (eq? 3) (max 2 0)) (unfold (max 5 0) (gt? 1) (min 2) (mod 5)) (filter (eq? 3) var0)),2.025345078047394,0.8667979510682926,40067,1.696746572352215e-11,3.284864804184922e-22
remove-index-k with k=4,,49.180663958186415,21.783495327184937,1000000,1.0452606267344605e-08,7.799339147054312e-26
rotate-k with k=4,,48.738983748397004,21.54905321017759,1000000,7.483643466227443e-09,6.116233386953205e-31
pow-k with k=4,(if (if (eq? 4 1) is-square (eq? 4) (mod 2 4)) (iter (- 0 1) (cons 1) (append 4 var0)) (if (eq? 2 4) (cdr var0) var0)),0.07277307399635902,0.032388664007157786,1413,3.544462949986425e-16,1.6875942969760893e-22
prepend-k with k=3,(if (is-mod (mod 1 1) (mod 2 1)) (unfold (min 3 1) (eq? 1) (- 5) (* 5)) (if (index 5 empty) (cdr var0) (cons 3 var0))),0.0760776379465824,0.033173424009874,1573,1.843703330173031e-15,1.6327377208127257e-22
append-k with k=4,(if (if (empty? empty) (eq? 2) is-prime (length empty)) (cons (mod 4 1) (cons 5 empty)) (if (is-prime 0) empty (append 4 var0))),0.1589181930266932,0.06947857107115851,3223,2.450559691557772e-15,4.794484999335853e-19
caesar-cipher-k-modulo-n with k=1 and n=2,(if (if (is-mod 1 0) (le? 1 0) (index 4 empty)) (if (is-square 5) var0 (append 3 var0)) (map (- 1) var0)),19.680655781745372,8.520996702400225,385795,1.630604109978086e-10,1.5902134597710544e-19
pow-k with k=3,(if (if (empty? empty) (eq? 1) is-prime (index 3 empty)) (unfold (* 0 5) (eq? 2) (mod 2) (- 4)) (index (min 5 0) (cons var0 empty))),0.028159643003164092,0.016288187993268366,516,7.85773453323687e-18,4.456315305903126e-22
replace-all-with-index-k with k=1,,49.69814585417953,21.313029021692273,1000000,5.246506831507161e-09,7.167837383957719e-30
modulo-k with k=4,(if (if (gt? 4 3) (is-mod 5) (gt? 2) 2) (iter (mod 3 1) (cons 3) (range 0)) (map (mod 4) var0)),16.46884370177395,7.275314567277746,332269,6.841147226013485e-10,8.66948697170039e-20
slice-k-n with k=3 and n=2,,48.882513942018704,21.49729193123312,1000000,1.4583848346133564e-09,7.7685597905909235e-28
repeat,,48.42915018476742,21.231937039676268,1000000,2.0324687534495434e-07,5.38775402306092e-30
slice-k-n with k=4 and n=4,,48.16689584520827,21.19528713908403,1000000,3.944169441348137e-07,7.012268437311502e-28
slice-k-n with k=1 and n=3,,49.61876021047647,21.70257180734734,1000000,7.433935348747394e-08,2.0597872333475747e-23
keep-mod-head,,50.67047457561057,22.179665242927513,1000000,8.603558835605831e-08,5.003685220495074e-27
remove-mod-k with k=2,,50.04317272578555,21.611999611930514,1000000,5.63150133647673e-10,5.350791460278052e-25
take-k with k=3,,49.44835051627342,21.67868465826905,1000000,5.032859021679408e-09,1.2049339148876984e-24
remove-index-k with k=1,(if (if (is-square 1) (is-mod 0 1) (index 1 empty)) (unfold (- 3 0) is-square (+ 5) (mod 2)) (if (eq? 5 1) (range 4) (cdr var0))),0.015518303011049284,0.007024428989097942,320,5.218159293425356e-19,2.506449794734112e-23
caesar-cipher-k-modulo-n with k=2 and n=3,,49.27837646898843,21.63010492441208,1000000,2.2037271438082904e-08,4.386082482460326e-32
slice-k-n with k=1 and n=1,(if (le? (index 1 empty) (index 3 var0)) (unfold (min 5 5) (eq? 3) (min 1) (min 3)) (map (index 0) (append var0 empty))),0.8755098082147015,0.3779761919831799,17685,3.3689459690549155e-11,1.9789142989127396e-19
modulo-k with k=1,(if (is-mod (+ 2 4) (max 4 3)) (unfold (max 5 1) (gt? 0) (* 5) (max 4)) (map (* 0) var0)),10.78239637689876,4.7177288996626885,220474,3.430295390743544e-10,1.4591173841502485e-20
remove-mod-k with k=3,,48.7024752917805,29.39031128158058,1000000,4.752109211962893e-10,3.3647763215350236e-28
slice-k-n with k=2 and n=3,,47.95955802807657,20.75263289209579,1000000,5.661354552151645e-07,4.395019844273837e-30
prepend-index-k with k=2,(if (if (is-mod 1 3) (le? 5) is-prime (min 3 0)) (unfold (- 5 2) (gt? 2) (+ 5) (+ 5)) (cons (index 1 var0) var0)),11.61943148087812,5.109906149393282,241254,2.2354131254028157e-11,2.7494453486574506e-23
caesar-cipher-k-modulo-n with k=4 and n=3,,48.2798089382286,21.02700834184361,1000000,6.496662787854953e-10,6.762535777955368e-28
repeat-many,,48.101413763588425,20.775739084125235,1000000,2.480534476793714e-07,2.2518902736391036e-28
slice-k-n with k=3 and n=3,,48.66061335754239,21.62082444086991,1000000,1.0408325783093926e-06,6.732943052635595e-27
pop,,49.293446434014186,21.278716975535644,1000000,6.833512469039678e-08,3.627707179039839e-25
modulo-k with k=3,(if (if (le? 1 3) (is-mod 1) is-square (mod 3 3)) (map (mod 3) var0) (unfold (- 2 0) (le? 0) (- 3) (min 3))),3.9802806779480306,1.7489512397733051,80365,9.479044574607967e-13,1.3275963726415653e-22
replace-all-with-index-k with k=3,,48.75539176550592,20.899573024973506,1000000,4.22987697021901e-09,1.3725224455918746e-28
keep eq 1,(if (if (is-mod 2 1) (is-mod 4) (le? 0) (- 2 0)) (filter (eq? 1) (cons 3 var0)) (unfold (length empty) is-prime (max 2) (min 1))),11.276728785222076,6.85892534786035,229278,2.8254198788985127e-08,1.4962385167197705e-22
slice-k-n with k=2 and n=1,(unfold (if (is-prime 1) (max 3) (* 1) (mod 1 0)) (if (is-square 0) is-prime (eq? 3)) (max (index 1 var0)) (if (index 4 empty) (- 3) (+ 3))),1.7683108817291213,0.7728996799323795,36217,6.790454527531053e-14,1.1605699706769728e-25
caesar-cipher-k-modulo-n with k=1 and n=5,,49.938872588185404,22.138379064548644,1000000,1.3924676554255676e-08,1.421908595117488e-26
keep gt 0,(if (if (is-prime 4) (eq? 4 3) (empty? var0)) (unfold 3 is-square (- 4) (min 1)) (filter (le? 1) var0)),9.9134839188755,4.33826375694116,202024,1.1812336487466192e-10,1.973121554034896e-18
rotate-k with k=2,,49.245657139001196,21.59461963171634,1000000,8.200213348787923e-10,1.0926761875028503e-32
reverse,,48.936158454826,21.23625066701061,1000000,2.288795013196542e-08,1.6343730329449308e-24
remove eq 1,,49.940908399212276,21.88367693964574,1000000,1.5662222649358987e-10,2.8867047752806205e-28
repeat-k with k=2,,48.79980450818766,21.39887686680595,1000000,6.623719724210065e-08,1.0391708039255441e-23
remove gt 1,(if (iter (* 1 1) (iter 5) not (le? 0 0)) (if (le? 2 2) (range 4) (cons 0 var0)) (filter (gt? 2) (cons 5 var0))),5.079980058972069,2.203797506948831,104334,2.0471752744644133e-12,2.536195838778467e-20
mult-k with k=0,(if (iter (+ 0 0) (iter 1) not (is-prime 2)) (unfold (length empty) (le? 2) (- 1) (- 1)) (map (* 0) var0)),8.931786372813804,3.887996562227272,184332,1.146186461418911e-11,7.05220675804263e-18
slice-k-n with k=1 and n=5,,48.945630460038956,21.69854779688285,1000000,6.906048878652858e-08,2.871119114434475e-29
keep eq 0,(if (if (car empty) (eq? 0) (le? 2) (mod 1 2)) (filter (le? 1) (car empty)) (filter (eq? 0) (cons 4 var0))),1.38848166999378,0.6081071899370727,28078,4.357653242168777e-14,6.984358764445543e-18
append-k with k=3,(if (if (gt? 1 4) is-prime (gt? 1) (max 1 2)) (unfold (min 1 1) (le? 0) (min 2) (mod 3)) (append (- 4 1) var0)),0.44012757996824803,0.19174212295911275,8900,1.5861290137192853e-12,6.365955309978508e-24
slice-k-n with k=2 and n=4,,49.79923655645689,21.680383152899594,1000000,3.4850050990645945e-10,6.089703399182977e-29
prepend-k with k=5,(if (if (gt? 1 3) (is-mod 3) (is-mod 3) 4) (unfold (index 3 var0) (eq? 2) (* 5) (+ 1)) (if (is-square 0) (cons 5 var0) (cons 5 empty))),0.29559558504297456,0.12824029408511706,6026,2.2658277129812315e-13,2.6452129111117194e-25
caesar-cipher-k-modulo-n with k=2 and n=5,,48.70380428229328,21.407728166434026,1000000,1.3483731599761955e-08,7.866746126112389e-25
prepend-index-k with k=1,(if (if (empty? empty) (eq? 0 3) (gt? 5 4)) (unfold (car var0) is-prime (- 1) (max 2)) (cons (car var0) var0)),2.3742488179868815,1.0235931130282552,48758,3.547424343653736e-11,2.5345448387113155e-20
remove gt 2,(if (if (empty? empty) (is-mod 2) (eq? 5) (+ 1 1)) (filter (gt? 3) (cons 5 var0)) (unfold (* 1 3) (gt? 3) (mod 3) (max 3))),6.3797425481716346,2.8272286198680376,130099,8.787162321069556e-12,8.223266526830639e-23
keep primes,(if (if (le? 4 2) (gt? 4) (eq? 0) (index 3 empty)) (unfold (max 1 3) is-prime (mod 3) (* 2)) (filter is-prime (cons 4 var0))),0.15865936395675817,0.06900275904263253,3251,9.919462692058817e-16,1.117895101452491e-22
append-k with k=1,(if (if (is-prime 5) is-prime (le? 1) (min 1 1)) (unfold (length empty) (eq? 4) (max 2) (min 1)) (map (max 0) (append 1 var0))),0.046835951006869436,0.02085854897995887,945,3.6918899538800365e-17,7.246626267263724e-21
caesar-cipher-k-modulo-n with k=1 and n=4,,49.03174686555212,24.8994406568072,1000000,1.7968330320871117e-08,8.023689095830133e-27
slice-k-n with k=1 and n=2,,47.78500639711456,20.68335716706133,1000000,1.2524782836840978e-08,1.0571378662855548e-28
caesar-cipher-k-modulo-n with k=3 and n=2,(if (le? (* 1 5) (index 0 empty)) (unfold (+ 2 5) (le? 5) (+ 3) (+ 3)) (map (- 1) var0)),10.227457826804311,4.467065625824034,213103,2.5202206910237018e-11,1.0080795763736116e-20
keep eq 2,(if (if (index 2 empty) (gt? 5) (le? 2) (min 1 3)) (cons (- 4 3) (cons 4 var0)) (filter (eq? 2) (cons 5 var0))),0.5551534148435167,0.33710249703290174,11537,5.7916230227506754e-12,1.4614668711500497e-20
remove eq 3,,47.81157359475401,20.814630709755875,1000000,3.667760490077325e-08,6.759046023611194e-28
keep-mod-k with k=5,(if (if (gt? 0 3) (is-mod 0) (gt? 0) (index 0 var0)) (iter (+ 1 0) (append 2) (range 2)) (filter (is-mod 5) var0)),5.400524818976919,2.3335484069502854,113821,8.352818205909969e-12,2.637383216654221e-21
slice-k-n with k=5 and n=3,,48.417791512107215,21.016165714863746,1000000,2.001343342631964e-09,9.907616884294029e-27
drop-k with k=1,(if (iter (min 4 0) (iter 1) not (eq? 2 0)) (unfold (length empty) (le? 5) (- 5) (- 0)) (if (gt? 5 5) (range 1) (cdr var0))),0.04720947801251896,0.02109056800691178,994,6.863928056252016e-17,3.531755266424443e-21
append-index-k with k=1,(if (iter (min 1 1) (iter 5) not (index 3 empty)) (append (+ 1 5) (cons 0 empty)) (append (index 0 var0) var0)),7.525301080715508,3.339198002286139,155399,2.1158529886184677e-11,8.558394534165117e-18
remove-index-k with k=5,,49.45856426681712,21.23169154727475,1000000,4.086451774703774e-09,1.3780342691767342e-31
keep squares,(if (if (eq? 3 3) (eq? 2) is-prime (max 4 5)) (unfold 1 (gt? 4) (mod 0) (mod 5)) (filter is-square var0)),3.7745658967360214,1.6416153569716698,71143,3.974993558095852e-11,3.1540224559522065e-20
slice-k-n with k=1 and n=4,,50.30213796074531,21.63234074306456,1000000,3.811052622885879e-10,8.078496040014472e-29
pow-k with k=2,(if (if (eq? 3 2) (is-mod 1) (eq? 5) (max 2 4)) (if (eq? 3 3) (range 4) (car empty)) (map (* 3) var0)),40.14227315520657,17.82788405294923,810700,1.5035231636168445e-07,3.108210526828736e-20
keep-mod-k with k=4,(if (if (le? 0 0) is-prime is-square (max 4 1)) (iter (min 4 4) (cons 0) (index 5 empty)) (filter (is-mod 4) (append 1 var0))),4.655747130151212,2.3633668032871356,85771,1.727387132679549e-11,1.5480121715314495e-21
modulo-k with k=5,(if (if (empty? empty) not not (is-square 4)) (unfold (length var0) (is-mod 0) (+ 2) (* 5)) (map (mod 5) var0)),32.57790665116772,14.176744614778727,631584,2.4268510280205324e-09,2.297901427143249e-16
mult-k with k=3,(if (iter (+ 3 5) (iter 0) not (is-square 4)) (unfold (mod 0 3) (le? 0) (+ 2) (min 4)) (map (* 3) var0)),15.092964390531051,6.576018743253371,294488,8.392061406856413e-08,1.4488198122884756e-20
replace-all-with-index-k with k=4,,51.04622761855353,21.868760246676175,1000000,3.179702041445616e-08,1.5548146276371215e-28
